Wall Distance (cm),Setpoint (cm),Error (cm),Duty Cycle Offset,Proportional Term,Integral Term,Derivative Term,Time (ms)
80,30,-50,-16384,-41500,0,0,17214.999999999825
80,30,-50,-16384,-41500,0,0,17246.299999999825
48,30,-18,-2236,-14940,0,12704,17277.599999999824
26,30,4,12054,3320,0,8734,17308.899999999823
26,30,4,3320,3320,0,0,17340.199999999822
24,30,6,5774,4980,0,794,17371.49999999982
22,30,8,7434,6640,0,794,17402.79999999982
21,30,9,7867,7470,0,397,17434.09999999982
20,30,10,8697,8300,0,397,17465.39999999982
20,30,10,8300,8300,0,0,17496.69999999982
20,30,10,8300,8300,0,0,17527.999999999818
20,30,10,8300,8300,0,0,17559.299999999817
20,30,10,8300,8300,0,0,17590.599999999817
21,30,9,7073,7470,0,-397,17621.899999999816
25,30,5,2562,4150,0,-1588,17653.199999999815
34,30,-4,-6893,-3320,0,-3573,17684.499999999814
72,30,-42,-16384,-34860,0,-15086,17715.799999999814
80,30,-50,-16384,-41500,0,-3176,17747.099999999813
80,30,-50,-16384,-41500,0,0,17778.399999999812
80,30,-50,-16384,-41500,0,0,17809.69999999981
80,30,-50,-16384,-41500,0,0,17840.99999999981
80,30,-50,-16384,-41500,0,0,17872.29999999981
80,30,-50,-16384,-41500,0,0,17903.59999999981
80,30,-50,-16384,-41500,0,0,17934.89999999981
80,30,-50,-16384,-41500,0,0,17966.199999999808
54,30,-24,-9598,-19920,0,10322,17997.499999999807
72,30,-42,-16384,-34860,0,-7146,18028.799999999806
80,30,-50,-16384,-41500,0,-3176,18060.099999999806
80,30,-50,-16384,-41500,0,0,18091.399999999805
80,30,-50,-16384,-41500,0,0,18122.699999999804
80,30,-50,-16384,-41500,0,0,18153.999999999804
80,30,-50,-16384,-41500,0,0,18185.299999999803
80,30,-50,-16384,-41500,0,0,18216.599999999802
46,30,-16,218,-13280,0,13498,18247.8999999998
40,30,-10,-5918,-8300,0,2382,18279.1999999998
33,30,-3,289,-2490,0,2779,18310.4999999998
22,30,8,11007,6640,0,4367,18341.7999999998
10,30,20,16384,16600,0,4764,18373.0999999998
10,30,20,16384,16600,0,0,18404.399999999798
10,30,20,16384,16600,0,0,18435.699999999797
10,30,20,16384,16600,0,0,18466.999999999796
13,30,17,12919,14110,0,-1191,18498.299999999796
18,30,12,7975,9960,0,-1985,18529.599999999795
24,30,6,2598,4980,0,-2382,18560.899999999794
28,30,2,72,1660,0,-1588,18592.199999999793
36,30,-6,-8156,-4980,0,-3176,18623.499999999793
38,30,-8,-7434,-6640,0,-794,18654.799999999792
40,30,-10,-9094,-8300,0,-794,18686.09999999979
48,30,-18,-16384,-14940,0,-3176,18717.39999999979
80,30,-50,-16384,-41500,0,-12704,18748.69999999979
80,30,-50,-16384,-41500,0,0,18779.99999999979
80,30,-50,-16384,-41500,0,0,18811.29999999979
80,30,-50,-16384,-41500,0,0,18842.599999999788
80,30,-50,-16384,-41500,0,0,18873.899999999787
68,30,-38,-16384,-31540,0,4764,18905.199999999786
50,30,-20,-9454,-16600,0,7146,18936.499999999785
42,30,-12,-6784,-9960,0,3176,18967.799999999785
39,30,-9,-6279,-7470,0,1191,18999.099999999784
38,30,-8,-6243,-6640,0,397,19030.399999999783
35,30,-5,-2959,-4150,0,1191,19061.699999999782
31,30,-1,758,-830,0,1588,19092.99999999978
29,30,1,1624,830,0,794,19124.29999999978
28,30,2,2057,1660,0,397,19155.59999999978
27,30,3,2887,2490,0,397,19186.89999999978
25,30,5,4944,4150,0,794,19218.19999999978
25,30,5,4150,4150,0,0,19249.499999999778
24,30,6,5377,4980,0,397,19280.799999999777
24,30,6,4980,4980,0,0,19312.099999999777
24,30,6,4980,4980,0,0,19343.399999999776
25,30,5,3753,4150,0,-397,19374.699999999775
25,30,5,4150,4150,0,0,19405.999999999774
26,30,4,2923,3320,0,-397,19437.299999999774
27,30,3,2093,2490,0,-397,19468.599999999773
28,30,2,1263,1660,0,-397,19499.899999999772
29,30,1,433,830,0,-397,19531.19999999977
