Wall Distance (cm),Setpoint (cm),Error (cm),Duty Cycle Offset,Proportional Term,Integral Term,Derivative Term,Time (ms)
36,30,-6,-2553,-3060,0,507,17872.29999999981
36,30,-6,-3060,-3060,0,0,17903.59999999981
36,30,-6,-3060,-3060,0,0,17934.89999999981
35,30,-5,-2043,-2550,0,507,17966.199999999808
34,30,-4,-1533,-2040,0,507,17997.499999999807
34,30,-4,-2040,-2040,0,0,18028.799999999806
34,30,-4,-2040,-2040,0,0,18060.099999999806
33,30,-3,-1023,-1530,0,507,18091.399999999805
33,30,-3,-1530,-1530,0,0,18122.699999999804
32,30,-2,-513,-1020,0,507,18153.999999999804
31,30,-1,-3,-510,0,507,18185.299999999803
30,30,0,507,0,0,507,18216.599999999802
30,30,0,0,0,0,0,18247.8999999998
30,30,0,0,0,0,0,18279.1999999998
30,30,0,0,0,0,0,18310.4999999998
30,30,0,0,0,0,0,18341.7999999998
30,30,0,0,0,0,0,18373.0999999998
31,30,-1,-1017,-510,0,-507,18404.399999999798
31,30,-1,-510,-510,0,0,18435.699999999797
